,site_area,fsi,gsi,mxi,build_floor_area,footprint_area,living_area,non_living_area
264,405107.6302683817,0.00035443304856503277,0.00035443304856503277,0.0,143.58353239297867,143.58353239297867,0.0,143.58353239297867
265,1620549.6170909368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,265039.26750269113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1738156.680135353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1141763.9075068855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1230166.506331968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,983106.6914516832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1381561.2743137623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,597811.7269043924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1042270.2181984424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1049804.4409813338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,519058.56108501286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,18696.533980745557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,953960.2650772167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1350444.8117668077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1200886.877155366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1469122.2218549147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1198675.587746617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,556492.5510924429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,55202.974149569134,0.002439859346610487,0.002439859346610487,0.0,134.68749243952334,134.68749243952334,0.0,134.68749243952334
284,915578.8949890267,0.00035253809225381353,0.00035253809225381353,0.0,322.77643694728613,322.77643694728613,0.0,322.77643694728613
285,1246112.7012596503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1263039.9110962632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,512314.2617159435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1063328.8672632305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1031529.3029598506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,1118057.052009956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,357383.1584697856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1112191.8193452859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,867827.7093867742,0.0012269262028974256,0.0012269262028974256,0.0,1064.7605562470853,1064.7605562470853,0.0,1064.7605562470853
294,1253285.7524362672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,456474.93185001216,0.013944733778677469,0.013944733778677469,0.0,6365.42140128836,6365.42140128836,0.0,6365.42140128836
296,837409.0276184173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1253762.056314513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1311687.9009308743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
